-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
RH2M     MERRA-2 Relative Humidity at 2 Meters (%)  
-END HEADER- 
LAT,LON,YEAR,DOY,RH2M
20.5,73.75,2020,310,62.31
20.5,74.375,2020,310,59.37
20.5,75.0,2020,310,65.7
20.5,75.625,2020,310,68.14
20.5,76.25,2020,310,66.09
20.5,76.875,2020,310,61.8
20.5,77.5,2020,310,58.82
20.5,78.125,2020,310,55.62
20.5,78.75,2020,310,56.93
20.5,79.375,2020,310,62.57
20.5,80.0,2020,310,68.6
20.5,80.625,2020,310,71.92
21.0,73.125,2020,310,59.89
21.0,73.75,2020,310,59.35
21.0,74.375,2020,310,56.91
21.0,75.0,2020,310,62.52
21.0,75.625,2020,310,67.6
21.0,76.25,2020,310,64.51
21.0,76.875,2020,310,59.14
21.0,77.5,2020,310,57.85
21.0,78.125,2020,310,57.86
21.0,78.75,2020,310,57.4
21.0,79.375,2020,310,59.28
21.0,80.0,2020,310,63.26
21.0,80.625,2020,310,65.77
21.5,73.125,2020,310,60.42
21.5,73.75,2020,310,59.9
21.5,74.375,2020,310,60.15
21.5,75.0,2020,310,61.68
21.5,75.625,2020,310,67.03
21.5,76.25,2020,310,62.98
21.5,76.875,2020,310,57.36
21.5,77.5,2020,310,53.13
21.5,78.125,2020,310,56.4
21.5,78.75,2020,310,55.88
21.5,79.375,2020,310,56.43
21.5,80.0,2020,310,59.08
21.5,80.625,2020,310,60.36
22.0,73.125,2020,310,61.49
22.0,73.75,2020,310,58.52
22.0,74.375,2020,310,61.2
22.0,75.0,2020,310,63.17
22.0,75.625,2020,310,65.6
22.0,76.25,2020,310,62.81
22.0,76.875,2020,310,58.68
22.0,77.5,2020,310,50.74
22.0,78.125,2020,310,49.76
22.0,78.75,2020,310,51.61
22.0,79.375,2020,310,51.88
22.0,80.0,2020,310,55.58
22.0,80.625,2020,310,58.04
20.0,73.125,2020,311,66.73
20.0,73.75,2020,311,71.44
20.0,74.375,2020,311,71.33
20.0,75.0,2020,311,69.94
20.0,75.625,2020,311,67.81
20.0,76.25,2020,311,64.84
20.0,76.875,2020,311,64.47
20.0,77.5,2020,311,66.89
20.0,78.125,2020,311,70.22
20.0,78.75,2020,311,75.42
20.0,79.375,2020,311,77.64
20.0,80.0,2020,311,79.28
20.0,80.625,2020,311,81.9
20.5,73.125,2020,311,63.57
20.5,73.75,2020,311,67.67
20.5,74.375,2020,311,67.95
20.5,75.0,2020,311,67.91
20.5,75.625,2020,311,66.26
20.5,76.25,2020,311,63.0
20.5,76.875,2020,311,63.1
20.5,77.5,2020,311,66.74
20.5,78.125,2020,311,69.44
20.5,78.75,2020,311,73.6
20.5,79.375,2020,311,74.85
20.5,80.0,2020,311,76.36
20.5,80.625,2020,311,79.35
21.0,73.125,2020,311,64.12
21.0,73.75,2020,311,64.58
21.0,74.375,2020,311,64.24
21.0,75.0,2020,311,64.17
21.0,75.625,2020,311,64.62
21.0,76.25,2020,311,62.76
21.0,76.875,2020,311,62.29
21.0,77.5,2020,311,64.15
21.0,78.125,2020,311,66.06
21.0,78.75,2020,311,70.0
21.0,79.375,2020,311,70.23
21.0,80.0,2020,311,69.64
21.0,80.625,2020,311,72.4
21.5,73.125,2020,311,64.98
21.5,73.75,2020,311,63.74
21.5,74.375,2020,311,63.4
21.5,75.0,2020,311,61.28
21.5,75.625,2020,311,63.29
21.5,76.25,2020,311,62.46
21.5,76.875,2020,311,61.47
21.5,77.5,2020,311,60.6
21.5,78.125,2020,311,63.26
21.5,78.75,2020,311,65.23
21.5,79.375,2020,311,66.7
21.5,80.0,2020,311,65.17
21.5,80.625,2020,311,65.3
22.0,73.125,2020,311,66.21
22.0,73.75,2020,311,61.96
22.0,74.375,2020,311,64.16
22.0,75.0,2020,311,62.94
22.0,75.625,2020,311,62.68
22.0,76.25,2020,311,61.97
22.0,76.875,2020,311,58.91
22.0,77.5,2020,311,56.12
22.0,78.125,2020,311,56.53
22.0,78.75,2020,311,59.82
22.0,79.375,2020,311,62.25
22.0,80.0,2020,311,63.99
22.0,80.625,2020,311,62.59
20.0,73.125,2020,312,66.12
20.0,73.75,2020,312,73.89
20.0,74.375,2020,312,74.28
20.0,75.0,2020,312,73.53
20.0,75.625,2020,312,74.24
20.0,76.25,2020,312,74.02
20.0,76.875,2020,312,72.69
20.0,77.5,2020,312,72.02
20.0,78.125,2020,312,71.8
20.0,78.75,2020,312,73.95
20.0,79.375,2020,312,75.82
20.0,80.0,2020,312,77.47
20.0,80.625,2020,312,79.42
20.5,73.125,2020,312,60.37
20.5,73.75,2020,312,65.67
20.5,74.375,2020,312,67.26
20.5,75.0,2020,312,68.66
20.5,75.625,2020,312,70.49
20.5,76.25,2020,312,71.52
20.5,76.875,2020,312,70.24
20.5,77.5,2020,312,68.97
20.5,78.125,2020,312,68.42
20.5,78.75,2020,312,71.33
20.5,79.375,2020,312,72.87
20.5,80.0,2020,312,74.83
20.5,80.625,2020,312,77.56
21.0,73.125,2020,312,60.12
21.0,73.75,2020,312,61.02
21.0,74.375,2020,312,63.04
21.0,75.0,2020,312,64.05
21.0,75.625,2020,312,67.24
21.0,76.25,2020,312,68.74
21.0,76.875,2020,312,65.57
21.0,77.5,2020,312,63.81
21.0,78.125,2020,312,64.61
21.0,78.75,2020,312,68.71
21.0,79.375,2020,312,69.01
21.0,80.0,2020,312,68.42
21.0,80.625,2020,312,70.53
21.5,73.125,2020,312,61.75
21.5,73.75,2020,312,61.06
21.5,74.375,2020,312,62.33
21.5,75.0,2020,312,60.51
21.5,75.625,2020,312,64.42
21.5,76.25,2020,312,66.82
21.5,76.875,2020,312,63.44
21.5,77.5,2020,312,60.61
21.5,78.125,2020,312,63.15
21.5,78.75,2020,312,65.7
21.5,79.375,2020,312,67.07
21.5,80.0,2020,312,65.21
21.5,80.625,2020,312,64.72
22.0,73.125,2020,312,64.01
22.0,73.75,2020,312,59.55
22.0,74.375,2020,312,62.22
22.0,75.0,2020,312,61.81
22.0,75.625,2020,312,63.39
22.0,76.25,2020,312,65.18
22.0,76.875,2020,312,60.16
22.0,77.5,2020,312,56.16
22.0,78.125,2020,312,57.25
22.0,78.75,2020,312,61.36
22.0,79.375,2020,312,64.27
22.0,80.0,2020,312,66.34
22.0,80.625,2020,312,64.7
20.0,73.125,2020,313,66.66
20.0,73.75,2020,313,73.79
20.0,74.375,2020,313,74.13
20.0,75.0,2020,313,72.24
20.0,75.625,2020,313,71.45
20.0,76.25,2020,313,70.25
20.0,76.875,2020,313,69.44
20.0,77.5,2020,313,71.26
20.0,78.125,2020,313,72.48
20.0,78.75,2020,313,74.83
20.0,79.375,2020,313,74.89
20.0,80.0,2020,313,75.69
20.0,80.625,2020,313,77.34
20.5,73.125,2020,313,60.36
20.5,73.75,2020,313,65.21
20.5,74.375,2020,313,67.82
20.5,75.0,2020,313,68.21
20.5,75.625,2020,313,68.12
20.5,76.25,2020,313,67.88
20.5,76.875,2020,313,67.89
20.5,77.5,2020,313,69.51
20.5,78.125,2020,313,70.65
20.5,78.75,2020,313,73.9
20.5,79.375,2020,313,74.23
20.5,80.0,2020,313,74.75
20.5,80.625,2020,313,76.71
21.0,73.125,2020,313,59.53
21.0,73.75,2020,313,59.99
21.0,74.375,2020,313,63.77
21.0,75.0,2020,313,65.2
21.0,75.625,2020,313,66.26
21.0,76.25,2020,313,65.72
21.0,76.875,2020,313,65.18
21.0,77.5,2020,313,65.17
21.0,78.125,2020,313,66.51
21.0,78.75,2020,313,70.63
21.0,79.375,2020,313,70.61
21.0,80.0,2020,313,69.45
21.0,80.625,2020,313,71.96
21.5,73.125,2020,313,60.35
21.5,73.75,2020,313,59.66
21.5,74.375,2020,313,62.77
21.5,75.0,2020,313,62.49
21.5,75.625,2020,313,65.23
21.5,76.25,2020,313,64.92
21.5,76.875,2020,313,62.26
21.5,77.5,2020,313,60.76
21.5,78.125,2020,313,63.39
21.5,78.75,2020,313,66.24
21.5,79.375,2020,313,68.14
21.5,80.0,2020,313,66.09
21.5,80.625,2020,313,65.86
22.0,73.125,2020,313,62.42
22.0,73.75,2020,313,58.37
22.0,74.375,2020,313,62.66
22.0,75.0,2020,313,63.47
22.0,75.625,2020,313,65.55
22.0,76.25,2020,313,66.9
22.0,76.875,2020,313,60.73
22.0,77.5,2020,313,56.86
22.0,78.125,2020,313,57.69
22.0,78.75,2020,313,62.44
22.0,79.375,2020,313,66.51
22.0,80.0,2020,313,68.41
22.0,80.625,2020,313,66.74
20.0,73.125,2020,314,62.18
20.0,73.75,2020,314,70.03
20.0,74.375,2020,314,71.08
20.0,75.0,2020,314,71.17
20.0,75.625,2020,314,71.92
20.0,76.25,2020,314,71.53
20.0,76.875,2020,314,70.97
20.0,77.5,2020,314,72.56
20.0,78.125,2020,314,71.99
20.0,78.75,2020,314,73.93
20.0,79.375,2020,314,74.25
20.0,80.0,2020,314,75.96
20.0,80.625,2020,314,79.15
20.5,73.125,2020,314,56.97
20.5,73.75,2020,314,62.76
20.5,74.375,2020,314,66.94
20.5,75.0,2020,314,68.98
20.5,75.625,2020,314,69.14
20.5,76.25,2020,314,68.19
20.5,76.875,2020,314,68.39
20.5,77.5,2020,314,69.93
20.5,78.125,2020,314,69.83
20.5,78.75,2020,314,72.33
20.5,79.375,2020,314,72.22
20.5,80.0,2020,314,72.28
20.5,80.625,2020,314,75.57
21.0,73.125,2020,314,58.02
21.0,73.75,2020,314,59.09
21.0,74.375,2020,314,63.75
21.0,75.0,2020,314,65.75
21.0,75.625,2020,314,67.59
21.0,76.25,2020,314,66.66
21.0,76.875,2020,314,65.08
21.0,77.5,2020,314,64.36
21.0,78.125,2020,314,65.7
21.0,78.75,2020,314,69.78
21.0,79.375,2020,314,69.68
21.0,80.0,2020,314,67.05
21.0,80.625,2020,314,68.86
21.5,73.125,2020,314,60.31
21.5,73.75,2020,314,59.71
21.5,74.375,2020,314,63.04
21.5,75.0,2020,314,62.76
21.5,75.625,2020,314,66.29
21.5,76.25,2020,314,66.22
21.5,76.875,2020,314,61.37
21.5,77.5,2020,314,59.42
21.5,78.125,2020,314,62.22
21.5,78.75,2020,314,65.44
21.5,79.375,2020,314,67.5
21.5,80.0,2020,314,64.73
21.5,80.625,2020,314,62.2
22.0,73.125,2020,314,62.81
22.0,73.75,2020,314,58.64
22.0,74.375,2020,314,62.97
22.0,75.0,2020,314,64.04
22.0,75.625,2020,314,65.27
22.0,76.25,2020,314,65.67
22.0,76.875,2020,314,59.78
22.0,77.5,2020,314,55.9
22.0,78.125,2020,314,56.55
22.0,78.75,2020,314,61.09
22.0,79.375,2020,314,64.25
22.0,80.0,2020,314,66.1
22.0,80.625,2020,314,63.99
20.0,73.125,2020,315,62.52
20.0,73.75,2020,315,69.86
20.0,74.375,2020,315,72.38
20.0,75.0,2020,315,72.47
20.0,75.625,2020,315,71.67
20.0,76.25,2020,315,69.78
20.0,76.875,2020,315,67.95
20.0,77.5,2020,315,70.44
20.0,78.125,2020,315,71.29
20.0,78.75,2020,315,74.6
20.0,79.375,2020,315,75.66
20.0,80.0,2020,315,77.23
20.0,80.625,2020,315,80.31
20.5,73.125,2020,315,58.09
20.5,73.75,2020,315,63.63
20.5,74.375,2020,315,67.79
20.5,75.0,2020,315,69.65
20.5,75.625,2020,315,69.11
20.5,76.25,2020,315,67.34
20.5,76.875,2020,315,67.17
20.5,77.5,2020,315,69.98
20.5,78.125,2020,315,70.21
20.5,78.75,2020,315,73.87
20.5,79.375,2020,315,75.61
20.5,80.0,2020,315,77.33
20.5,80.625,2020,315,79.62
21.0,73.125,2020,315,58.75
21.0,73.75,2020,315,60.09
21.0,74.375,2020,315,64.3
21.0,75.0,2020,315,66.24
21.0,75.625,2020,315,67.64
21.0,76.25,2020,315,66.63
21.0,76.875,2020,315,64.98
21.0,77.5,2020,315,64.29
21.0,78.125,2020,315,65.96
21.0,78.75,2020,315,70.12
21.0,79.375,2020,315,71.17
21.0,80.0,2020,315,72.44
21.0,80.625,2020,315,76.27
21.5,73.125,2020,315,60.44
21.5,73.75,2020,315,60.05
21.5,74.375,2020,315,63.16
21.5,75.0,2020,315,62.56
21.5,75.625,2020,315,65.32
21.5,76.25,2020,315,66.16
21.5,76.875,2020,315,60.9
21.5,77.5,2020,315,59.13
21.5,78.125,2020,315,62.34
21.5,78.75,2020,315,65.06
21.5,79.375,2020,315,67.13
21.5,80.0,2020,315,67.35
21.5,80.625,2020,315,71.55
22.0,73.125,2020,315,63.44
22.0,73.75,2020,315,58.49
22.0,74.375,2020,315,61.44
22.0,75.0,2020,315,61.79
22.0,75.625,2020,315,62.78
22.0,76.25,2020,315,63.5
22.0,76.875,2020,315,58.18
22.0,77.5,2020,315,54.34
22.0,78.125,2020,315,55.53
22.0,78.75,2020,315,60.81
22.0,79.375,2020,315,64.82
22.0,80.0,2020,315,68.0
22.0,80.625,2020,315,71.72
20.0,73.125,2020,316,61.1
20.0,73.75,2020,316,70.16
20.0,74.375,2020,316,72.62
20.0,75.0,2020,316,72.75
20.0,75.625,2020,316,72.74
20.0,76.25,2020,316,71.83
20.0,76.875,2020,316,71.33
20.0,77.5,2020,316,74.06
20.0,78.125,2020,316,76.36
20.0,78.75,2020,316,81.15
20.0,79.375,2020,316,82.8
20.0,80.0,2020,316,83.96
20.0,80.625,2020,316,87.28
20.5,73.125,2020,316,56.47
20.5,73.75,2020,316,63.59
20.5,74.375,2020,316,67.85
20.5,75.0,2020,316,69.72
20.5,75.625,2020,316,70.66
20.5,76.25,2020,316,70.52
20.5,76.875,2020,316,70.51
20.5,77.5,2020,316,72.89
20.5,78.125,2020,316,75.23
20.5,78.75,2020,316,80.54
20.5,79.375,2020,316,83.5
20.5,80.0,2020,316,85.86
20.5,80.625,2020,316,88.25
21.0,73.125,2020,316,57.75
21.0,73.75,2020,316,59.68
21.0,74.375,2020,316,64.15
21.0,75.0,2020,316,66.21
21.0,75.625,2020,316,69.34
21.0,76.25,2020,316,69.57
21.0,76.875,2020,316,68.2
21.0,77.5,2020,316,69.83
21.0,78.125,2020,316,73.33
21.0,78.75,2020,316,79.39
21.0,79.375,2020,316,81.87
21.0,80.0,2020,316,83.53
21.0,80.625,2020,316,86.38
21.5,73.125,2020,316,60.28
21.5,73.75,2020,316,60.1
21.5,74.375,2020,316,63.53
21.5,75.0,2020,316,63.43
21.5,75.625,2020,316,68.11
21.5,76.25,2020,316,69.13
21.5,76.875,2020,316,65.52
21.5,77.5,2020,316,67.66
21.5,78.125,2020,316,73.38
21.5,78.75,2020,316,77.18
21.5,79.375,2020,316,79.89
21.5,80.0,2020,316,80.3
21.5,80.625,2020,316,82.96
22.0,73.125,2020,316,63.5
22.0,73.75,2020,316,59.69
22.0,74.375,2020,316,63.53
22.0,75.0,2020,316,64.23
22.0,75.625,2020,316,67.16
22.0,76.25,2020,316,69.16
22.0,76.875,2020,316,62.68
22.0,77.5,2020,316,63.51
22.0,78.125,2020,316,69.83
22.0,78.75,2020,316,75.14
22.0,79.375,2020,316,79.73
22.0,80.0,2020,316,82.8
22.0,80.625,2020,316,84.58
20.0,73.125,2020,317,62.05
20.0,73.75,2020,317,73.11
20.0,74.375,2020,317,74.24
20.0,75.0,2020,317,75.32
20.0,75.625,2020,317,79.23
20.0,76.25,2020,317,83.47
20.0,76.875,2020,317,85.23
20.0,77.5,2020,317,86.1
20.0,78.125,2020,317,85.35
20.0,78.75,2020,317,86.63
20.0,79.375,2020,317,85.01
20.0,80.0,2020,317,84.75
20.0,80.625,2020,317,87.92
20.5,73.125,2020,317,58.11
20.5,73.75,2020,317,66.51
20.5,74.375,2020,317,68.82
20.5,75.0,2020,317,70.43
20.5,75.625,2020,317,75.62
20.5,76.25,2020,317,81.8
20.5,76.875,2020,317,84.03
20.5,77.5,2020,317,85.52
20.5,78.125,2020,317,85.29
20.5,78.75,2020,317,86.73
20.5,79.375,2020,317,86.32
20.5,80.0,2020,317,86.74
20.5,80.625,2020,317,88.88
21.0,73.125,2020,317,60.03
21.0,73.75,2020,317,62.32
21.0,74.375,2020,317,65.03
21.0,75.0,2020,317,66.31
21.0,75.625,2020,317,72.73
21.0,76.25,2020,317,78.62
21.0,76.875,2020,317,80.77
21.0,77.5,2020,317,82.99
21.0,78.125,2020,317,84.36
21.0,78.75,2020,317,86.75
21.0,79.375,2020,317,85.86
21.0,80.0,2020,317,85.07
21.0,80.625,2020,317,87.29
21.5,73.125,2020,317,62.37
21.5,73.75,2020,317,62.14
21.5,74.375,2020,317,64.73
21.5,75.0,2020,317,65.4
21.5,75.625,2020,317,72.22
21.5,76.25,2020,317,77.46
21.5,76.875,2020,317,79.32
21.5,77.5,2020,317,83.03
21.5,78.125,2020,317,85.87
21.5,78.75,2020,317,87.18
21.5,79.375,2020,317,85.79
21.5,80.0,2020,317,83.4
21.5,80.625,2020,317,84.46
22.0,73.125,2020,317,65.59
22.0,73.75,2020,317,61.73
22.0,74.375,2020,317,66.11
22.0,75.0,2020,317,68.54
22.0,75.625,2020,317,74.11
22.0,76.25,2020,317,79.01
22.0,76.875,2020,317,75.54
22.0,77.5,2020,317,79.18
22.0,78.125,2020,317,84.11
22.0,78.75,2020,317,87.73
22.0,79.375,2020,317,87.98
22.0,80.0,2020,317,87.06
22.0,80.625,2020,317,86.94
20.0,73.125,2020,318,73.84
20.0,73.75,2020,318,82.44
20.0,74.375,2020,318,84.81
20.0,75.0,2020,318,85.96
20.0,75.625,2020,318,86.84
20.0,76.25,2020,318,86.2
20.0,76.875,2020,318,85.17
20.0,77.5,2020,318,84.94
20.0,78.125,2020,318,83.7
20.0,78.75,2020,318,84.17
20.0,79.375,2020,318,81.52
20.0,80.0,2020,318,80.64
20.0,80.625,2020,318,84.01
20.5,73.125,2020,318,69.39
20.5,73.75,2020,318,77.33
20.5,74.375,2020,318,81.46
20.5,75.0,2020,318,83.86
20.5,75.625,2020,318,85.69
20.5,76.25,2020,318,85.44
20.5,76.875,2020,318,84.48
20.5,77.5,2020,318,85.46
20.5,78.125,2020,318,84.81
20.5,78.75,2020,318,85.17
20.5,79.375,2020,318,83.8
20.5,80.0,2020,318,83.6
20.5,80.625,2020,318,85.51
21.0,73.125,2020,318,68.7
21.0,73.75,2020,318,72.71
21.0,74.375,2020,318,77.29
21.0,75.0,2020,318,79.15
21.0,75.625,2020,318,83.1
21.0,76.25,2020,318,83.41
21.0,76.875,2020,318,82.22
21.0,77.5,2020,318,83.4
21.0,78.125,2020,318,84.1
21.0,78.75,2020,318,85.34
21.0,79.375,2020,318,82.55
21.0,80.0,2020,318,80.78
21.0,80.625,2020,318,83.04
21.5,73.125,2020,318,69.52
21.5,73.75,2020,318,71.3
21.5,74.375,2020,318,75.75
21.5,75.0,2020,318,76.49
21.5,75.625,2020,318,81.64
21.5,76.25,2020,318,82.14
21.5,76.875,2020,318,80.97
21.5,77.5,2020,318,82.35
21.5,78.125,2020,318,85.0
21.5,78.75,2020,318,84.99
21.5,79.375,2020,318,81.84
21.5,80.0,2020,318,77.94
21.5,80.625,2020,318,79.48
22.0,73.125,2020,318,72.24
22.0,73.75,2020,318,70.24
22.0,74.375,2020,318,76.46
22.0,75.0,2020,318,77.66
22.0,75.625,2020,318,80.68
22.0,76.25,2020,318,81.63
22.0,76.875,2020,318,77.44
22.0,77.5,2020,318,78.1
22.0,78.125,2020,318,81.54
22.0,78.75,2020,318,84.16
22.0,79.375,2020,318,83.58
22.0,80.0,2020,318,81.02
22.0,80.625,2020,318,81.17
20.0,73.125,2020,319,76.82
20.0,73.75,2020,319,85.08
20.0,74.375,2020,319,84.46
20.0,75.0,2020,319,83.25
20.0,75.625,2020,319,83.01
20.0,76.25,2020,319,81.35
20.0,76.875,2020,319,79.4
20.0,77.5,2020,319,79.82
20.0,78.125,2020,319,79.73
20.0,78.75,2020,319,81.59
20.0,79.375,2020,319,79.89
20.0,80.0,2020,319,80.28
20.0,80.625,2020,319,84.06
20.5,73.125,2020,319,73.38
20.5,73.75,2020,319,78.16
20.5,74.375,2020,319,81.58
20.5,75.0,2020,319,81.57
20.5,75.625,2020,319,81.76
20.5,76.25,2020,319,80.53
20.5,76.875,2020,319,78.85
20.5,77.5,2020,319,80.69
20.5,78.125,2020,319,81.09
20.5,78.75,2020,319,83.21
20.5,79.375,2020,319,83.3
20.5,80.0,2020,319,83.83
20.5,80.625,2020,319,86.24
21.0,73.125,2020,319,72.02
21.0,73.75,2020,319,71.26
21.0,74.375,2020,319,77.81
21.0,75.0,2020,319,77.47
21.0,75.625,2020,319,79.28
21.0,76.25,2020,319,79.22
21.0,76.875,2020,319,76.54
21.0,77.5,2020,319,77.21
21.0,78.125,2020,319,79.16
21.0,78.75,2020,319,82.97
21.0,79.375,2020,319,82.49
21.0,80.0,2020,319,81.53
21.0,80.625,2020,319,84.09
21.5,73.125,2020,319,71.96
21.5,73.75,2020,319,70.24
21.5,74.375,2020,319,75.6
21.5,75.0,2020,319,74.39
21.5,75.625,2020,319,77.92
21.5,76.25,2020,319,78.83
21.5,76.875,2020,319,75.79
21.5,77.5,2020,319,74.46
21.5,78.125,2020,319,77.94
21.5,78.75,2020,319,80.02
21.5,79.375,2020,319,79.7
21.5,80.0,2020,319,77.69
21.5,80.625,2020,319,79.93
22.0,73.125,2020,319,74.37
22.0,73.75,2020,319,69.85
22.0,74.375,2020,319,74.64
22.0,75.0,2020,319,75.15
22.0,75.625,2020,319,77.17
22.0,76.25,2020,319,76.59
22.0,76.875,2020,319,71.97
22.0,77.5,2020,319,70.44
22.0,78.125,2020,319,73.48
22.0,78.75,2020,319,78.1
22.0,79.375,2020,319,80.16
22.0,80.0,2020,319,80.93
22.0,80.625,2020,319,81.5
20.0,73.125,2020,320,74.75
20.0,73.75,2020,320,77.17
20.0,74.375,2020,320,79.13
20.0,75.0,2020,320,80.53
20.0,75.625,2020,320,81.48
20.0,76.25,2020,320,80.77
20.0,76.875,2020,320,78.84
20.0,77.5,2020,320,79.17
20.0,78.125,2020,320,78.78
20.0,78.75,2020,320,80.57
20.0,79.375,2020,320,78.15
20.0,80.0,2020,320,78.58
20.0,80.625,2020,320,82.52
20.5,73.125,2020,320,73.6
20.5,73.75,2020,320,74.11
20.5,74.375,2020,320,73.67
20.5,75.0,2020,320,77.51
20.5,75.625,2020,320,79.84
20.5,76.25,2020,320,80.13
20.5,76.875,2020,320,78.6
20.5,77.5,2020,320,80.42
20.5,78.125,2020,320,80.85
20.5,78.75,2020,320,82.72
20.5,79.375,2020,320,82.34
20.5,80.0,2020,320,83.07
20.5,80.625,2020,320,85.52
21.0,73.125,2020,320,73.39
21.0,73.75,2020,320,72.48
21.0,74.375,2020,320,69.86
21.0,75.0,2020,320,72.94
21.0,75.625,2020,320,77.23
21.0,76.25,2020,320,78.81
21.0,76.875,2020,320,76.0
21.0,77.5,2020,320,78.04
21.0,78.125,2020,320,80.17
21.0,78.75,2020,320,83.74
21.0,79.375,2020,320,82.86
21.0,80.0,2020,320,81.95
21.0,80.625,2020,320,84.62
21.5,73.125,2020,320,73.43
21.5,73.75,2020,320,73.22
21.5,74.375,2020,320,70.79
21.5,75.0,2020,320,70.07
21.5,75.625,2020,320,76.18
21.5,76.25,2020,320,79.01
21.5,76.875,2020,320,74.4
21.5,77.5,2020,320,75.66
21.5,78.125,2020,320,80.09
21.5,78.75,2020,320,82.22
21.5,79.375,2020,320,80.86
21.5,80.0,2020,320,78.86
21.5,80.625,2020,320,81.52
22.0,73.125,2020,320,75.83
22.0,73.75,2020,320,73.49
22.0,74.375,2020,320,71.71
22.0,75.0,2020,320,70.06
22.0,75.625,2020,320,74.86
22.0,76.25,2020,320,76.74
22.0,76.875,2020,320,69.03
22.0,77.5,2020,320,68.63
22.0,78.125,2020,320,76.22
22.0,78.75,2020,320,80.75
22.0,79.375,2020,320,80.93
22.0,80.0,2020,320,81.8
22.0,80.625,2020,320,83.6
20.0,73.125,2020,321,69.56
20.0,73.75,2020,321,76.33
20.0,74.375,2020,321,76.54
20.0,75.0,2020,321,79.09
20.0,75.625,2020,321,81.17
20.0,76.25,2020,321,81.49
20.0,76.875,2020,321,79.79
20.0,77.5,2020,321,80.4
20.0,78.125,2020,321,80.55
20.0,78.75,2020,321,82.46
20.0,79.375,2020,321,79.57
20.0,80.0,2020,321,77.98
20.0,80.625,2020,321,81.89
20.5,73.125,2020,321,68.62
20.5,73.75,2020,321,69.56
20.5,74.375,2020,321,71.04
20.5,75.0,2020,321,75.67
20.5,75.625,2020,321,78.15
20.5,76.25,2020,321,78.96
20.5,76.875,2020,321,78.75
20.5,77.5,2020,321,81.27
20.5,78.125,2020,321,81.72
20.5,78.75,2020,321,83.8
20.5,79.375,2020,321,82.94
20.5,80.0,2020,321,82.68
20.5,80.625,2020,321,84.89
21.0,73.125,2020,321,68.34
21.0,73.75,2020,321,67.2
21.0,74.375,2020,321,66.71
21.0,75.0,2020,321,72.35
21.0,75.625,2020,321,75.94
21.0,76.25,2020,321,76.71
21.0,76.875,2020,321,76.26
21.0,77.5,2020,321,78.39
21.0,78.125,2020,321,80.2
21.0,78.75,2020,321,83.14
21.0,79.375,2020,321,81.01
21.0,80.0,2020,321,80.51
21.0,80.625,2020,321,83.08
21.5,73.125,2020,321,68.49
21.5,73.75,2020,321,68.84
21.5,74.375,2020,321,66.56
21.5,75.0,2020,321,69.9
21.5,75.625,2020,321,75.75
21.5,76.25,2020,321,76.05
21.5,76.875,2020,321,74.29
21.5,77.5,2020,321,76.14
21.5,78.125,2020,321,79.51
21.5,78.75,2020,321,81.02
21.5,79.375,2020,321,78.65
21.5,80.0,2020,321,76.22
21.5,80.625,2020,321,78.07
22.0,73.125,2020,321,70.87
22.0,73.75,2020,321,68.75
22.0,74.375,2020,321,69.28
22.0,75.0,2020,321,69.37
22.0,75.625,2020,321,75.14
22.0,76.25,2020,321,75.41
22.0,76.875,2020,321,69.22
22.0,77.5,2020,321,68.82
22.0,78.125,2020,321,75.12
22.0,78.75,2020,321,80.29
22.0,79.375,2020,321,79.82
22.0,80.0,2020,321,77.58
22.0,80.625,2020,321,77.92
20.0,73.125,2020,322,72.1
20.0,73.75,2020,322,79.47
20.0,74.375,2020,322,81.06
20.0,75.0,2020,322,82.1
20.0,75.625,2020,322,82.65
20.0,76.25,2020,322,81.7
20.0,76.875,2020,322,78.55
20.0,77.5,2020,322,78.09
20.0,78.125,2020,322,76.99
20.0,78.75,2020,322,79.6
20.0,79.375,2020,322,78.86
20.0,80.0,2020,322,79.47
20.0,80.625,2020,322,82.72
20.5,73.125,2020,322,68.5
20.5,73.75,2020,322,72.47
20.5,74.375,2020,322,75.23
20.5,75.0,2020,322,78.92
20.5,75.625,2020,322,81.38
20.5,76.25,2020,322,81.43
20.5,76.875,2020,322,78.98
20.5,77.5,2020,322,79.94
20.5,78.125,2020,322,79.32
20.5,78.75,2020,322,81.75
20.5,79.375,2020,322,81.77
20.5,80.0,2020,322,82.55
20.5,80.625,2020,322,85.01
21.0,73.125,2020,322,66.47
21.0,73.75,2020,322,68.3
21.0,74.375,2020,322,68.9
21.0,75.0,2020,322,74.5
21.0,75.625,2020,322,78.9
21.0,76.25,2020,322,79.88
21.0,76.875,2020,322,77.03
21.0,77.5,2020,322,78.03
21.0,78.125,2020,322,79.12
21.0,78.75,2020,322,82.16
21.0,79.375,2020,322,80.09
21.0,80.0,2020,322,79.12
21.0,80.625,2020,322,82.05
21.5,73.125,2020,322,65.4
21.5,73.75,2020,322,67.7
21.5,74.375,2020,322,67.94
21.5,75.0,2020,322,72.54
21.5,75.625,2020,322,77.95
21.5,76.25,2020,322,79.44
