-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C)  
-END HEADER- 
LAT,LON,YEAR,DOY,T2M_MIN
21.5,80.0,2019,269,22.97
21.5,80.625,2019,269,22.47
22.0,73.125,2019,269,24.69
22.0,73.75,2019,269,23.81
22.0,74.375,2019,269,23.31
22.0,75.0,2019,269,23.5
22.0,75.625,2019,269,23.66
22.0,76.25,2019,269,23.74
22.0,76.875,2019,269,23.47
22.0,77.5,2019,269,22.58
22.0,78.125,2019,269,21.96
22.0,78.75,2019,269,21.57
22.0,79.375,2019,269,21.88
22.0,80.0,2019,269,22.16
22.0,80.625,2019,269,21.92
20.0,73.125,2019,270,23.96
20.0,73.75,2019,270,21.43
20.0,74.375,2019,270,21.33
20.0,75.0,2019,270,21.72
20.0,75.625,2019,270,21.9
20.0,76.25,2019,270,22.28
20.0,76.875,2019,270,22.67
20.0,77.5,2019,270,22.98
20.0,78.125,2019,270,23.33
20.0,78.75,2019,270,23.62
20.0,79.375,2019,270,23.79
20.0,80.0,2019,270,23.37
20.0,80.625,2019,270,22.51
20.5,73.125,2019,270,24.29
20.5,73.75,2019,270,21.92
20.5,74.375,2019,270,21.62
20.5,75.0,2019,270,22.23
20.5,75.625,2019,270,22.45
20.5,76.25,2019,270,22.81
20.5,76.875,2019,270,23.17
20.5,77.5,2019,270,23.2
20.5,78.125,2019,270,23.31
20.5,78.75,2019,270,23.37
20.5,79.375,2019,270,23.68
20.5,80.0,2019,270,23.31
20.5,80.625,2019,270,22.65
21.0,73.125,2019,270,24.72
21.0,73.75,2019,270,23.17
21.0,74.375,2019,270,22.45
21.0,75.0,2019,270,23.04
21.0,75.625,2019,270,23.23
21.0,76.25,2019,270,23.59
21.0,76.875,2019,270,23.61
21.0,77.5,2019,270,23.23
21.0,78.125,2019,270,23.01
21.0,78.75,2019,270,22.85
21.0,79.375,2019,270,23.29
21.0,80.0,2019,270,23.28
21.0,80.625,2019,270,22.72
21.5,73.125,2019,270,25.05
21.5,73.75,2019,270,24.14
21.5,74.375,2019,270,23.25
21.5,75.0,2019,270,23.29
21.5,75.625,2019,270,23.18
21.5,76.25,2019,270,23.47
21.5,76.875,2019,270,23.16
21.5,77.5,2019,270,22.45
21.5,78.125,2019,270,22.6
21.5,78.75,2019,270,22.54
21.5,79.375,2019,270,23.04
21.5,80.0,2019,270,23.03
21.5,80.625,2019,270,22.42
22.0,73.125,2019,270,25.22
22.0,73.75,2019,270,24.37
22.0,74.375,2019,270,23.37
22.0,75.0,2019,270,23.29
22.0,75.625,2019,270,23.43
22.0,76.25,2019,270,23.44
22.0,76.875,2019,270,23.24
22.0,77.5,2019,270,22.47
22.0,78.125,2019,270,22.11
22.0,78.75,2019,270,22.04
22.0,79.375,2019,270,22.26
22.0,80.0,2019,270,22.36
22.0,80.625,2019,270,21.7
20.0,73.125,2019,271,23.7
20.0,73.75,2019,271,21.23
20.0,74.375,2019,271,20.91
20.0,75.0,2019,271,21.2
20.0,75.625,2019,271,21.4
20.0,76.25,2019,271,21.84
20.0,76.875,2019,271,22.2
20.0,77.5,2019,271,22.51
20.0,78.125,2019,271,22.91
20.0,78.75,2019,271,23.13
20.0,79.375,2019,271,23.43
20.0,80.0,2019,271,23.41
20.0,80.625,2019,271,22.7
20.5,73.125,2019,271,24.05
20.5,73.75,2019,271,21.59
20.5,74.375,2019,271,21.15
20.5,75.0,2019,271,21.82
20.5,75.625,2019,271,22.02
20.5,76.25,2019,271,22.3
20.5,76.875,2019,271,22.54
20.5,77.5,2019,271,22.54
20.5,78.125,2019,271,22.68
20.5,78.75,2019,271,22.87
20.5,79.375,2019,271,23.3
20.5,80.0,2019,271,23.32
20.5,80.625,2019,271,22.83
21.0,73.125,2019,271,24.66
21.0,73.75,2019,271,22.71
21.0,74.375,2019,271,21.88
21.0,75.0,2019,271,22.66
21.0,75.625,2019,271,22.96
21.0,76.25,2019,271,23.18
21.0,76.875,2019,271,22.88
21.0,77.5,2019,271,22.41
21.0,78.125,2019,271,22.34
21.0,78.75,2019,271,22.4
21.0,79.375,2019,271,22.96
21.0,80.0,2019,271,23.16
21.0,80.625,2019,271,22.78
21.5,73.125,2019,271,25.04
21.5,73.75,2019,271,23.7
21.5,74.375,2019,271,22.63
21.5,75.0,2019,271,22.84
21.5,75.625,2019,271,22.96
21.5,76.25,2019,271,23.26
21.5,76.875,2019,271,22.53
21.5,77.5,2019,271,21.26
21.5,78.125,2019,271,21.67
21.5,78.75,2019,271,21.82
21.5,79.375,2019,271,22.43
21.5,80.0,2019,271,22.83
21.5,80.625,2019,271,22.44
22.0,73.125,2019,271,25.15
22.0,73.75,2019,271,23.95
22.0,74.375,2019,271,22.93
22.0,75.0,2019,271,22.84
22.0,75.625,2019,271,23.17
22.0,76.25,2019,271,23.28
22.0,76.875,2019,271,22.95
22.0,77.5,2019,271,21.81
22.0,78.125,2019,271,21.5
22.0,78.75,2019,271,21.23
22.0,79.375,2019,271,21.68
22.0,80.0,2019,271,22.32
22.0,80.625,2019,271,22.02
20.0,73.125,2019,272,23.57
20.0,73.75,2019,272,20.82
20.0,74.375,2019,272,20.62
20.0,75.0,2019,272,20.85
20.0,75.625,2019,272,21.38
20.0,76.25,2019,272,21.93
20.0,76.875,2019,272,22.21
20.0,77.5,2019,272,22.51
20.0,78.125,2019,272,23.01
20.0,78.75,2019,272,23.4
20.0,79.375,2019,272,23.67
20.0,80.0,2019,272,23.51
20.0,80.625,2019,272,22.65
20.5,73.125,2019,272,23.81
20.5,73.75,2019,272,21.31
20.5,74.375,2019,272,21.01
20.5,75.0,2019,272,21.45
20.5,75.625,2019,272,21.57
20.5,76.25,2019,272,21.85
20.5,76.875,2019,272,22.32
20.5,77.5,2019,272,22.6
20.5,78.125,2019,272,22.99
20.5,78.75,2019,272,23.43
20.5,79.375,2019,272,23.68
20.5,80.0,2019,272,23.49
20.5,80.625,2019,272,22.9
21.0,73.125,2019,272,24.21
21.0,73.75,2019,272,22.35
21.0,74.375,2019,272,21.67
21.0,75.0,2019,272,22.37
21.0,75.625,2019,272,22.4
21.0,76.25,2019,272,22.49
21.0,76.875,2019,272,22.26
21.0,77.5,2019,272,22.21
21.0,78.125,2019,272,22.48
21.0,78.75,2019,272,22.9
21.0,79.375,2019,272,23.4
21.0,80.0,2019,272,23.43
21.0,80.625,2019,272,23.04
21.5,73.125,2019,272,24.43
21.5,73.75,2019,272,23.17
21.5,74.375,2019,272,22.1
21.5,75.0,2019,272,22.37
21.5,75.625,2019,272,22.29
21.5,76.25,2019,272,22.37
21.5,76.875,2019,272,21.7
21.5,77.5,2019,272,21.03
21.5,78.125,2019,272,21.42
21.5,78.75,2019,272,21.93
21.5,79.375,2019,272,22.73
21.5,80.0,2019,272,23.15
21.5,80.625,2019,272,22.76
22.0,73.125,2019,272,24.48
22.0,73.75,2019,272,23.31
22.0,74.375,2019,272,22.28
22.0,75.0,2019,272,22.09
22.0,75.625,2019,272,22.24
22.0,76.25,2019,272,22.49
22.0,76.875,2019,272,22.17
22.0,77.5,2019,272,21.28
22.0,78.125,2019,272,20.96
22.0,78.75,2019,272,20.96
22.0,79.375,2019,272,21.67
22.0,80.0,2019,272,22.57
22.0,80.625,2019,272,22.17
20.0,73.125,2019,273,23.57
20.0,73.75,2019,273,20.67
20.0,74.375,2019,273,20.48
20.0,75.0,2019,273,21.24
20.0,75.625,2019,273,21.79
20.0,76.25,2019,273,21.93
20.0,76.875,2019,273,22.93
20.0,77.5,2019,273,22.9
20.0,78.125,2019,273,23.06
20.0,78.75,2019,273,23.07
20.0,79.375,2019,273,23.24
20.0,80.0,2019,273,23.17
20.0,80.625,2019,273,22.48
20.5,73.125,2019,273,24.04
20.5,73.75,2019,273,21.2
20.5,74.375,2019,273,20.73
20.5,75.0,2019,273,21.51
20.5,75.625,2019,273,22.14
20.5,76.25,2019,273,22.32
20.5,76.875,2019,273,22.98
20.5,77.5,2019,273,23.23
20.5,78.125,2019,273,23.26
20.5,78.75,2019,273,23.26
20.5,79.375,2019,273,23.14
20.5,80.0,2019,273,23.12
20.5,80.625,2019,273,22.73
21.0,73.125,2019,273,24.39
21.0,73.75,2019,273,22.49
21.0,74.375,2019,273,21.64
21.0,75.0,2019,273,22.35
21.0,75.625,2019,273,22.73
21.0,76.25,2019,273,22.93
21.0,76.875,2019,273,23.09
21.0,77.5,2019,273,22.96
21.0,78.125,2019,273,22.79
21.0,78.75,2019,273,23.07
21.0,79.375,2019,273,22.92
21.0,80.0,2019,273,23.06
21.0,80.625,2019,273,22.9
21.5,73.125,2019,273,24.32
21.5,73.75,2019,273,23.2
21.5,74.375,2019,273,22.24
21.5,75.0,2019,273,22.49
21.5,75.625,2019,273,22.34
21.5,76.25,2019,273,22.39
21.5,76.875,2019,273,22.03
21.5,77.5,2019,273,21.42
21.5,78.125,2019,273,21.67
21.5,78.75,2019,273,21.87
21.5,79.375,2019,273,22.46
21.5,80.0,2019,273,22.7
21.5,80.625,2019,273,22.67
22.0,73.125,2019,273,24.26
22.0,73.75,2019,273,23.16
22.0,74.375,2019,273,22.12
22.0,75.0,2019,273,22.06
22.0,75.625,2019,273,22.23
22.0,76.25,2019,273,22.17
22.0,76.875,2019,273,21.76
22.0,77.5,2019,273,21.03
22.0,78.125,2019,273,20.78
22.0,78.75,2019,273,20.54
22.0,79.375,2019,273,21.04
22.0,80.0,2019,273,21.84
22.0,80.625,2019,273,21.95
20.0,73.125,2019,274,23.97
20.0,73.75,2019,274,21.37
20.0,74.375,2019,274,20.8
20.0,75.0,2019,274,20.83
20.0,75.625,2019,274,20.91
20.0,76.25,2019,274,21.19
20.0,76.875,2019,274,21.57
20.0,77.5,2019,274,21.82
20.0,78.125,2019,274,22.39
20.0,78.75,2019,274,22.58
20.0,79.375,2019,274,22.69
20.0,80.0,2019,274,22.77
20.0,80.625,2019,274,22.29
20.5,73.125,2019,274,24.51
20.5,73.75,2019,274,22.05
20.5,74.375,2019,274,21.13
20.5,75.0,2019,274,21.18
20.5,75.625,2019,274,21.11
20.5,76.25,2019,274,21.47
20.5,76.875,2019,274,22.0
20.5,77.5,2019,274,22.14
20.5,78.125,2019,274,22.52
20.5,78.75,2019,274,22.64
20.5,79.375,2019,274,22.75
20.5,80.0,2019,274,22.96
20.5,80.625,2019,274,22.71
21.0,73.125,2019,274,25.2
21.0,73.75,2019,274,23.26
21.0,74.375,2019,274,21.99
21.0,75.0,2019,274,21.97
21.0,75.625,2019,274,21.93
21.0,76.25,2019,274,22.18
21.0,76.875,2019,274,22.39
21.0,77.5,2019,274,22.08
21.0,78.125,2019,274,22.24
21.0,78.75,2019,274,22.35
21.0,79.375,2019,274,22.6
21.0,80.0,2019,274,22.77
21.0,80.625,2019,274,22.8
21.5,73.125,2019,274,25.18
21.5,73.75,2019,274,23.88
21.5,74.375,2019,274,22.7
21.5,75.0,2019,274,22.21
21.5,75.625,2019,274,22.02
21.5,76.25,2019,274,22.13
21.5,76.875,2019,274,22.05
21.5,77.5,2019,274,21.33
21.5,78.125,2019,274,21.5
21.5,78.75,2019,274,21.79
21.5,79.375,2019,274,22.24
21.5,80.0,2019,274,22.44
21.5,80.625,2019,274,22.5
22.0,73.125,2019,274,25.01
22.0,73.75,2019,274,23.84
22.0,74.375,2019,274,22.68
22.0,75.0,2019,274,22.12
22.0,75.625,2019,274,22.16
22.0,76.25,2019,274,22.47
22.0,76.875,2019,274,22.64
22.0,77.5,2019,274,21.85
22.0,78.125,2019,274,21.3
22.0,78.75,2019,274,21.18
22.0,79.375,2019,274,21.66
22.0,80.0,2019,274,22.19
22.0,80.625,2019,274,22.19
20.0,73.125,2019,275,23.22
20.0,73.75,2019,275,20.61
20.0,74.375,2019,275,20.61
20.0,75.0,2019,275,20.98
20.0,75.625,2019,275,21.11
20.0,76.25,2019,275,21.23
20.0,76.875,2019,275,21.48
20.0,77.5,2019,275,22.02
20.0,78.125,2019,275,22.86
20.0,78.75,2019,275,23.14
20.0,79.375,2019,275,23.11
20.0,80.0,2019,275,22.75
20.0,80.625,2019,275,22.12
20.5,73.125,2019,275,23.64
20.5,73.75,2019,275,21.22
20.5,74.375,2019,275,20.98
20.5,75.0,2019,275,21.5
20.5,75.625,2019,275,21.56
20.5,76.25,2019,275,21.52
20.5,76.875,2019,275,21.77
20.5,77.5,2019,275,22.02
20.5,78.125,2019,275,22.73
20.5,78.75,2019,275,23.22
20.5,79.375,2019,275,23.2
20.5,80.0,2019,275,22.84
20.5,80.625,2019,275,22.3
21.0,73.125,2019,275,23.81
21.0,73.75,2019,275,22.55
21.0,74.375,2019,275,22.05
21.0,75.0,2019,275,22.59
21.0,75.625,2019,275,22.61
21.0,76.25,2019,275,22.47
21.0,76.875,2019,275,22.47
21.0,77.5,2019,275,22.36
21.0,78.125,2019,275,22.62
21.0,78.75,2019,275,22.62
21.0,79.375,2019,275,23.05
21.0,80.0,2019,275,22.92
21.0,80.625,2019,275,22.45
21.5,73.125,2019,275,23.75
21.5,73.75,2019,275,23.27
21.5,74.375,2019,275,22.48
21.5,75.0,2019,275,22.86
21.5,75.625,2019,275,22.62
21.5,76.25,2019,275,22.77
21.5,76.875,2019,275,22.58
21.5,77.5,2019,275,21.64
21.5,78.125,2019,275,21.59
21.5,78.75,2019,275,21.72
21.5,79.375,2019,275,22.47
21.5,80.0,2019,275,22.67
21.5,80.625,2019,275,22.3
22.0,73.125,2019,275,23.86
22.0,73.75,2019,275,23.34
22.0,74.375,2019,275,22.31
22.0,75.0,2019,275,22.45
22.0,75.625,2019,275,22.9
22.0,76.25,2019,275,23.11
22.0,76.875,2019,275,22.91
22.0,77.5,2019,275,22.08
22.0,78.125,2019,275,21.12
22.0,78.75,2019,275,20.42
22.0,79.375,2019,275,21.06
22.0,80.0,2019,275,21.98
22.0,80.625,2019,275,21.5
20.0,73.125,2019,276,23.23
20.0,73.75,2019,276,20.59
20.0,74.375,2019,276,19.93
20.0,75.0,2019,276,20.64
20.0,75.625,2019,276,20.82
20.0,76.25,2019,276,21.0
20.0,76.875,2019,276,21.25
20.0,77.5,2019,276,21.4
20.0,78.125,2019,276,21.7
20.0,78.75,2019,276,21.82
20.0,79.375,2019,276,22.09
20.0,80.0,2019,276,22.43
20.0,80.625,2019,276,22.2
20.5,73.125,2019,276,23.31
20.5,73.75,2019,276,20.6
20.5,74.375,2019,276,19.96
20.5,75.0,2019,276,20.84
20.5,75.625,2019,276,21.04
20.5,76.25,2019,276,21.21
20.5,76.875,2019,276,21.62
20.5,77.5,2019,276,21.81
20.5,78.125,2019,276,21.82
20.5,78.75,2019,276,21.7
20.5,79.375,2019,276,21.78
20.5,80.0,2019,276,22.09
20.5,80.625,2019,276,22.23
21.0,73.125,2019,276,23.74
21.0,73.75,2019,276,21.57
21.0,74.375,2019,276,20.79
21.0,75.0,2019,276,21.54
21.0,75.625,2019,276,21.56
21.0,76.25,2019,276,21.62
21.0,76.875,2019,276,21.78
21.0,77.5,2019,276,21.71
21.0,78.125,2019,276,21.64
21.0,78.75,2019,276,21.26
21.0,79.375,2019,276,21.34
21.0,80.0,2019,276,21.62
21.0,80.625,2019,276,21.82
21.5,73.125,2019,276,23.99
21.5,73.75,2019,276,22.54
21.5,74.375,2019,276,21.45
21.5,75.0,2019,276,21.53
21.5,75.625,2019,276,21.29
21.5,76.25,2019,276,21.48
21.5,76.875,2019,276,21.56
21.5,77.5,2019,276,21.12
21.5,78.125,2019,276,20.87
21.5,78.75,2019,276,20.56
21.5,79.375,2019,276,20.81
21.5,80.0,2019,276,21.11
21.5,80.625,2019,276,20.96
22.0,73.125,2019,276,23.93
22.0,73.75,2019,276,22.7
22.0,74.375,2019,276,21.5
22.0,75.0,2019,276,21.43
22.0,75.625,2019,276,21.54
22.0,76.25,2019,276,21.87
22.0,76.875,2019,276,22.07
22.0,77.5,2019,276,21.31
22.0,78.125,2019,276,20.44
22.0,78.75,2019,276,19.58
22.0,79.375,2019,276,19.7
22.0,80.0,2019,276,20.23
22.0,80.625,2019,276,19.86
20.0,73.125,2019,277,22.81
20.0,73.75,2019,277,20.43
20.0,74.375,2019,277,20.54
20.0,75.0,2019,277,21.04
20.0,75.625,2019,277,20.95
20.0,76.25,2019,277,21.1
20.0,76.875,2019,277,21.27
20.0,77.5,2019,277,21.35
20.0,78.125,2019,277,22.06
20.0,78.75,2019,277,22.4
20.0,79.375,2019,277,22.85
20.0,80.0,2019,277,23.31
20.0,80.625,2019,277,22.57
20.5,73.125,2019,277,23.51
20.5,73.75,2019,277,21.01
20.5,74.375,2019,277,20.59
20.5,75.0,2019,277,21.24
20.5,75.625,2019,277,21.23
20.5,76.25,2019,277,21.23
20.5,76.875,2019,277,21.51
20.5,77.5,2019,277,21.63
20.5,78.125,2019,277,22.01
20.5,78.75,2019,277,22.35
20.5,79.375,2019,277,22.63
20.5,80.0,2019,277,22.68
20.5,80.625,2019,277,22.06
21.0,73.125,2019,277,24.42
21.0,73.75,2019,277,22.65
21.0,74.375,2019,277,21.35
21.0,75.0,2019,277,21.79
21.0,75.625,2019,277,21.82
21.0,76.25,2019,277,21.87
21.0,76.875,2019,277,21.85
21.0,77.5,2019,277,21.49
21.0,78.125,2019,277,21.9
21.0,78.75,2019,277,22.06
21.0,79.375,2019,277,22.45
21.0,80.0,2019,277,22.32
21.0,80.625,2019,277,21.77
21.5,73.125,2019,277,24.3
21.5,73.75,2019,277,23.45
21.5,74.375,2019,277,21.77
21.5,75.0,2019,277,21.57
21.5,75.625,2019,277,21.27
21.5,76.25,2019,277,21.49
21.5,76.875,2019,277,21.2
21.5,77.5,2019,277,20.31
21.5,78.125,2019,277,20.81
21.5,78.75,2019,277,21.26
21.5,79.375,2019,277,21.9
21.5,80.0,2019,277,21.77
21.5,80.625,2019,277,21.17
22.0,73.125,2019,277,23.79
22.0,73.75,2019,277,23.34
22.0,74.375,2019,277,21.52
22.0,75.0,2019,277,21.13
22.0,75.625,2019,277,21.26
22.0,76.25,2019,277,21.62
22.0,76.875,2019,277,21.42
22.0,77.5,2019,277,20.51
22.0,78.125,2019,277,19.92
22.0,78.75,2019,277,19.54
22.0,79.375,2019,277,20.07
22.0,80.0,2019,277,20.4
22.0,80.625,2019,277,19.9
20.0,73.125,2019,278,21.97
20.0,73.75,2019,278,19.83
20.0,74.375,2019,278,20.53
20.0,75.0,2019,278,20.9
20.0,75.625,2019,278,20.53
20.0,76.25,2019,278,20.5
20.0,76.875,2019,278,20.97
20.0,77.5,2019,278,21.22
20.0,78.125,2019,278,21.2
20.0,78.75,2019,278,21.58
20.0,79.375,2019,278,21.81
20.0,80.0,2019,278,21.54
20.0,80.625,2019,278,20.86
20.5,73.125,2019,278,22.62
20.5,73.75,2019,278,20.26
20.5,74.375,2019,278,20.54
20.5,75.0,2019,278,21.42
20.5,75.625,2019,278,20.92
20.5,76.25,2019,278,20.65
20.5,76.875,2019,278,21.06
20.5,77.5,2019,278,21.06
20.5,78.125,2019,278,21.09
20.5,78.75,2019,278,21.56
20.5,79.375,2019,278,21.54
20.5,80.0,2019,278,20.93
20.5,80.625,2019,278,20.36
21.0,73.125,2019,278,23.36
21.0,73.75,2019,278,21.7
21.0,74.375,2019,278,21.12
21.0,75.0,2019,278,22.22
21.0,75.625,2019,278,21.62
21.0,76.25,2019,278,21.17
21.0,76.875,2019,278,21.2
21.0,77.5,2019,278,20.83
21.0,78.125,2019,278,20.89
21.0,78.75,2019,278,21.09
21.0,79.375,2019,278,21.09
21.0,80.0,2019,278,20.4
21.0,80.625,2019,278,19.89
21.5,73.125,2019,278,23.25
21.5,73.75,2019,278,22.12
21.5,74.375,2019,278,21.28
21.5,75.0,2019,278,21.92
21.5,75.625,2019,278,21.28
21.5,76.25,2019,278,20.89
21.5,76.875,2019,278,20.86
21.5,77.5,2019,278,19.87
21.5,78.125,2019,278,20.09
21.5,78.75,2019,278,20.36
21.5,79.375,2019,278,20.53
21.5,80.0,2019,278,19.89
21.5,80.625,2019,278,19.59
22.0,73.125,2019,278,22.87
22.0,73.75,2019,278,21.78
22.0,74.375,2019,278,21.0
22.0,75.0,2019,278,21.28
22.0,75.625,2019,278,21.36
22.0,76.25,2019,278,21.29
22.0,76.875,2019,278,21.64
22.0,77.5,2019,278,20.83
22.0,78.125,2019,278,20.0
22.0,78.75,2019,278,19.39
22.0,79.375,2019,278,19.23
22.0,80.0,2019,278,19.22
22.0,80.625,2019,278,19.01
20.0,73.125,2019,279,23.22
20.0,73.75,2019,279,20.47
20.0,74.375,2019,279,20.72
20.0,75.0,2019,279,20.84
20.0,75.625,2019,279,20.76
20.0,76.25,2019,279,21.33
20.0,76.875,2019,279,21.92
20.0,77.5,2019,279,22.18
20.0,78.125,2019,279,22.5
20.0,78.75,2019,279,21.72
20.0,79.375,2019,279,20.45
20.0,80.0,2019,279,20.66
20.0,80.625,2019,279,21.3
20.5,73.125,2019,279,23.59
20.5,73.75,2019,279,20.81
20.5,74.375,2019,279,20.8
20.5,75.0,2019,279,21.45
20.5,75.625,2019,279,21.53
20.5,76.25,2019,279,21.83
20.5,76.875,2019,279,21.94
20.5,77.5,2019,279,22.05
20.5,78.125,2019,279,22.12
20.5,78.75,2019,279,21.36
20.5,79.375,2019,279,20.42
20.5,80.0,2019,279,20.72
20.5,80.625,2019,279,21.51
21.0,73.125,2019,279,24.22
21.0,73.75,2019,279,22.05
21.0,74.375,2019,279,21.55
21.0,75.0,2019,279,22.55
21.0,75.625,2019,279,22.58
21.0,76.25,2019,279,22.41
21.0,76.875,2019,279,22.31
21.0,77.5,2019,279,22.34
21.0,78.125,2019,279,22.26
21.0,78.75,2019,279,21.28
21.0,79.375,2019,279,20.48
21.0,80.0,2019,279,20.59
21.0,80.625,2019,279,21.03
21.5,73.125,2019,279,24.09
21.5,73.75,2019,279,22.69
21.5,74.375,2019,279,22.12
21.5,75.0,2019,279,22.62
21.5,75.625,2019,279,22.03
21.5,76.25,2019,279,21.92
21.5,76.875,2019,279,21.97
21.5,77.5,2019,279,21.73
21.5,78.125,2019,279,21.58
21.5,78.75,2019,279,20.98
21.5,79.375,2019,279,20.37
21.5,80.0,2019,279,20.34
21.5,80.625,2019,279,20.37
22.0,73.125,2019,279,23.62
22.0,73.75,2019,279,22.58
22.0,74.375,2019,279,21.92
22.0,75.0,2019,279,22.42
22.0,75.625,2019,279,22.42
22.0,76.25,2019,279,22.45
22.0,76.875,2019,279,22.34
22.0,77.5,2019,279,21.42
22.0,78.125,2019,279,20.67
22.0,78.75,2019,279,20.03
22.0,79.375,2019,279,19.45
22.0,80.0,2019,279,19.56
22.0,80.625,2019,279,19.31
20.0,73.125,2019,280,22.71
20.0,73.75,2019,280,20.55
20.0,74.375,2019,280,21.08
20.0,75.0,2019,280,21.55
20.0,75.625,2019,280,21.13
20.0,76.25,2019,280,20.85
20.0,76.875,2019,280,21.11
20.0,77.5,2019,280,21.58
20.0,78.125,2019,280,22.0
20.0,78.75,2019,280,21.58
20.0,79.375,2019,280,22.0
20.0,80.0,2019,280,22.49
20.0,80.625,2019,280,22.19
20.5,73.125,2019,280,23.43
20.5,73.75,2019,280,21.11
20.5,74.375,2019,280,21.54
20.5,75.0,2019,280,22.13
20.5,75.625,2019,280,21.63
20.5,76.25,2019,280,21.41
20.5,76.875,2019,280,21.64
20.5,77.5,2019,280,21.77
20.5,78.125,2019,280,21.77
20.5,78.75,2019,280,21.21
20.5,79.375,2019,280,21.69
20.5,80.0,2019,280,22.21
20.5,80.625,2019,280,22.44
21.0,73.125,2019,280,24.26
21.0,73.75,2019,280,22.64
21.0,74.375,2019,280,22.32
21.0,75.0,2019,280,22.79
21.0,75.625,2019,280,22.24
21.0,76.25,2019,280,22.41
21.0,76.875,2019,280,22.47
21.0,77.5,2019,280,22.24
21.0,78.125,2019,280,21.33
21.0,78.75,2019,280,20.66
21.0,79.375,2019,280,21.02
21.0,80.0,2019,280,21.49
21.0,80.625,2019,280,21.8
21.5,73.125,2019,280,24.3
21.5,73.75,2019,280,23.3
21.5,74.375,2019,280,22.16
21.5,75.0,2019,280,22.05
21.5,75.625,2019,280,21.54
21.5,76.25,2019,280,21.99
21.5,76.875,2019,280,22.18
21.5,77.5,2019,280,21.38
21.5,78.125,2019,280,20.52
21.5,78.75,2019,280,20.13
21.5,79.375,2019,280,20.38
21.5,80.0,2019,280,20.63
21.5,80.625,2019,280,20.6
22.0,73.125,2019,280,23.75
22.0,73.75,2019,280,23.02
22.0,74.375,2019,280,21.5
22.0,75.0,2019,280,21.55
22.0,75.625,2019,280,21.75
22.0,76.25,2019,280,22.11
22.0,76.875,2019,280,22.55
22.0,77.5,2019,280,21.58
22.0,78.125,2019,280,20.19
22.0,78.75,2019,280,19.19
22.0,79.375,2019,280,19.16
22.0,80.0,2019,280,19.54
22.0,80.625,2019,280,19.57
20.0,73.125,2019,281,22.6
20.0,73.75,2019,281,20.01
20.0,74.375,2019,281,19.88
20.0,75.0,2019,281,20.12
20.0,75.625,2019,281,19.93
20.0,76.25,2019,281,19.94
20.0,76.875,2019,281,20.16
20.0,77.5,2019,281,20.05
20.0,78.125,2019,281,20.44
20.0,78.75,2019,281,20.84
20.0,79.375,2019,281,21.35
20.0,80.0,2019,281,21.66
20.0,80.625,2019,281,21.04
20.5,73.125,2019,281,22.9
20.5,73.75,2019,281,20.29
20.5,74.375,2019,281,20.12
20.5,75.0,2019,281,20.8
20.5,75.625,2019,281,20.43
20.5,76.25,2019,281,20.32
20.5,76.875,2019,281,20.76
20.5,77.5,2019,281,20.3
20.5,78.125,2019,281,20.3
20.5,78.75,2019,281,20.63
20.5,79.375,2019,281,21.02
20.5,80.0,2019,281,21.35
20.5,80.625,2019,281,21.34
21.0,73.125,2019,281,23.34
21.0,73.75,2019,281,21.87
21.0,74.375,2019,281,21.19
21.0,75.0,2019,281,21.93
21.0,75.625,2019,281,21.44
21.0,76.25,2019,281,21.34
21.0,76.875,2019,281,21.18
21.0,77.5,2019,281,20.49
21.0,78.125,2019,281,20.24
21.0,78.75,2019,281,20.24
21.0,79.375,2019,281,20.59
21.0,80.0,2019,281,20.77
21.0,80.625,2019,281,20.96
21.5,73.125,2019,281,23.23
21.5,73.75,2019,281,22.62
21.5,74.375,2019,281,21.71
21.5,75.0,2019,281,21.63
21.5,75.625,2019,281,20.96
21.5,76.25,2019,281,21.01
21.5,76.875,2019,281,20.63
21.5,77.5,2019,281,19.57
21.5,78.125,2019,281,19.49
21.5,78.75,2019,281,19.55
21.5,79.375,2019,281,20.01
21.5,80.0,2019,281,20.1
21.5,80.625,2019,281,19.87
22.0,73.125,2019,281,22.98
22.0,73.75,2019,281,22.48
22.0,74.375,2019,281,21.63
22.0,75.0,2019,281,21.57
22.0,75.625,2019,281,21.4
22.0,76.25,2019,281,21.35
22.0,76.875,2019,281,21.15
22.0,77.5,2019,281,19.96
22.0,78.125,2019,281,18.93
22.0,78.75,2019,281,18.21
22.0,79.375,2019,281,18.77
22.0,80.0,2019,281,19.18
22.0,80.625,2019,281,18.91
20.0,73.125,2019,282,22.96
20.0,73.75,2019,282,20.62
20.0,74.375,2019,282,20.14
20.0,75.0,2019,282,19.98
20.0,75.625,2019,282,19.42
20.0,76.25,2019,282,19.23
20.0,76.875,2019,282,19.28
20.0,77.5,2019,282,19.39
20.0,78.125,2019,282,20.35
20.0,78.75,2019,282,21.07
20.0,79.375,2019,282,21.62
20.0,80.0,2019,282,21.85
20.0,80.625,2019,282,21.29
20.5,73.125,2019,282,23.35
20.5,73.75,2019,282,20.9
