-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s)  
-END HEADER- 
LAT,LON,YEAR,DOY,WS10M_MAX
20.0,76.25,2019,178,5.45
20.0,76.875,2019,178,5.91
20.0,77.5,2019,178,6.14
20.0,78.125,2019,178,5.76
20.0,78.75,2019,178,5.71
20.0,79.375,2019,178,5.28
20.0,80.0,2019,178,3.98
20.0,80.625,2019,178,3.52
20.5,73.125,2019,178,5.51
20.5,73.75,2019,178,6.15
20.5,74.375,2019,178,5.77
20.5,75.0,2019,178,5.31
20.5,75.625,2019,178,5.46
20.5,76.25,2019,178,5.97
20.5,76.875,2019,178,6.42
20.5,77.5,2019,178,6.75
20.5,78.125,2019,178,6.65
20.5,78.75,2019,178,6.53
20.5,79.375,2019,178,5.75
20.5,80.0,2019,178,4.87
20.5,80.625,2019,178,4.57
21.0,73.125,2019,178,5.76
21.0,73.75,2019,178,5.86
21.0,74.375,2019,178,6.0
21.0,75.0,2019,178,5.51
21.0,75.625,2019,178,5.62
21.0,76.25,2019,178,6.04
21.0,76.875,2019,178,6.32
21.0,77.5,2019,178,6.86
21.0,78.125,2019,178,6.78
21.0,78.75,2019,178,6.63
21.0,79.375,2019,178,5.6
21.0,80.0,2019,178,4.92
21.0,80.625,2019,178,4.71
21.5,73.125,2019,178,5.79
21.5,73.75,2019,178,5.3
21.5,74.375,2019,178,6.01
21.5,75.0,2019,178,5.78
21.5,75.625,2019,178,5.81
21.5,76.25,2019,178,5.95
21.5,76.875,2019,178,5.97
21.5,77.5,2019,178,6.61
21.5,78.125,2019,178,6.6
21.5,78.75,2019,178,6.19
21.5,79.375,2019,178,5.1
21.5,80.0,2019,178,4.19
21.5,80.625,2019,178,4.29
22.0,73.125,2019,178,6.36
22.0,73.75,2019,178,5.54
22.0,74.375,2019,178,6.09
22.0,75.0,2019,178,6.21
22.0,75.625,2019,178,6.12
22.0,76.25,2019,178,6.01
22.0,76.875,2019,178,5.98
22.0,77.5,2019,178,6.49
22.0,78.125,2019,178,6.81
22.0,78.75,2019,178,6.59
22.0,79.375,2019,178,5.53
22.0,80.0,2019,178,4.5
22.0,80.625,2019,178,4.84
20.0,73.125,2019,179,11.43
20.0,73.75,2019,179,10.46
20.0,74.375,2019,179,10.4
20.0,75.0,2019,179,8.19
20.0,75.625,2019,179,7.8
20.0,76.25,2019,179,7.48
20.0,76.875,2019,179,7.56
20.0,77.5,2019,179,7.16
20.0,78.125,2019,179,7.15
20.0,78.75,2019,179,7.31
20.0,79.375,2019,179,6.27
20.0,80.0,2019,179,4.85
20.0,80.625,2019,179,5.15
20.5,73.125,2019,179,10.01
20.5,73.75,2019,179,9.06
20.5,74.375,2019,179,8.85
20.5,75.0,2019,179,7.7
20.5,75.625,2019,179,7.57
20.5,76.25,2019,179,7.51
20.5,76.875,2019,179,7.74
20.5,77.5,2019,179,8.31
20.5,78.125,2019,179,7.93
20.5,78.75,2019,179,7.34
20.5,79.375,2019,179,6.64
20.5,80.0,2019,179,5.5
20.5,80.625,2019,179,6.31
21.0,73.125,2019,179,6.92
21.0,73.75,2019,179,7.5
21.0,74.375,2019,179,7.97
21.0,75.0,2019,179,7.04
21.0,75.625,2019,179,7.37
21.0,76.25,2019,179,7.62
21.0,76.875,2019,179,7.68
21.0,77.5,2019,179,8.77
21.0,78.125,2019,179,7.32
21.0,78.75,2019,179,6.17
21.0,79.375,2019,179,6.09
21.0,80.0,2019,179,5.24
21.0,80.625,2019,179,5.33
21.5,73.125,2019,179,5.38
21.5,73.75,2019,179,6.13
21.5,74.375,2019,179,6.81
21.5,75.0,2019,179,6.93
21.5,75.625,2019,179,7.53
21.5,76.25,2019,179,7.66
21.5,76.875,2019,179,7.63
21.5,77.5,2019,179,7.69
21.5,78.125,2019,179,5.69
21.5,78.75,2019,179,3.89
21.5,79.375,2019,179,4.44
21.5,80.0,2019,179,4.18
21.5,80.625,2019,179,4.16
22.0,73.125,2019,179,5.3
22.0,73.75,2019,179,5.48
22.0,74.375,2019,179,6.27
22.0,75.0,2019,179,7.0
22.0,75.625,2019,179,7.37
22.0,76.25,2019,179,7.25
22.0,76.875,2019,179,6.85
22.0,77.5,2019,179,6.74
22.0,78.125,2019,179,4.94
22.0,78.75,2019,179,4.1
22.0,79.375,2019,179,3.84
22.0,80.0,2019,179,3.93
22.0,80.625,2019,179,4.78
20.0,73.125,2019,180,5.83
20.0,73.75,2019,180,8.14
20.0,74.375,2019,180,10.09
20.0,75.0,2019,180,10.24
20.0,75.625,2019,180,10.61
20.0,76.25,2019,180,9.24
20.0,76.875,2019,180,7.81
20.0,77.5,2019,180,7.5
20.0,78.125,2019,180,7.43
20.0,78.75,2019,180,7.76
20.0,79.375,2019,180,7.58
20.0,80.0,2019,180,6.63
20.0,80.625,2019,180,6.41
20.5,73.125,2019,180,5.49
20.5,73.75,2019,180,7.91
20.5,74.375,2019,180,9.62
20.5,75.0,2019,180,9.68
20.5,75.625,2019,180,9.33
20.5,76.25,2019,180,7.66
20.5,76.875,2019,180,6.86
20.5,77.5,2019,180,6.49
20.5,78.125,2019,180,6.57
20.5,78.75,2019,180,7.28
20.5,79.375,2019,180,7.39
20.5,80.0,2019,180,7.41
20.5,80.625,2019,180,7.92
21.0,73.125,2019,180,5.8
21.0,73.75,2019,180,6.41
21.0,74.375,2019,180,7.84
21.0,75.0,2019,180,8.33
21.0,75.625,2019,180,7.58
21.0,76.25,2019,180,7.12
21.0,76.875,2019,180,6.2
21.0,77.5,2019,180,5.99
21.0,78.125,2019,180,5.68
21.0,78.75,2019,180,6.73
21.0,79.375,2019,180,7.31
21.0,80.0,2019,180,7.17
21.0,80.625,2019,180,7.14
21.5,73.125,2019,180,6.13
21.5,73.75,2019,180,6.11
21.5,74.375,2019,180,6.89
21.5,75.0,2019,180,7.28
21.5,75.625,2019,180,6.97
21.5,76.25,2019,180,6.49
21.5,76.875,2019,180,6.03
21.5,77.5,2019,180,5.75
21.5,78.125,2019,180,5.07
21.5,78.75,2019,180,6.2
21.5,79.375,2019,180,6.9
21.5,80.0,2019,180,6.33
21.5,80.625,2019,180,5.5
22.0,73.125,2019,180,6.32
22.0,73.75,2019,180,5.83
22.0,74.375,2019,180,6.45
22.0,75.0,2019,180,6.76
22.0,75.625,2019,180,6.12
22.0,76.25,2019,180,6.07
22.0,76.875,2019,180,6.1
22.0,77.5,2019,180,6.3
22.0,78.125,2019,180,5.14
22.0,78.75,2019,180,6.0
22.0,79.375,2019,180,6.73
22.0,80.0,2019,180,6.26
22.0,80.625,2019,180,5.76
20.0,73.125,2019,181,6.78
20.0,73.75,2019,181,7.82
20.0,74.375,2019,181,8.44
20.0,75.0,2019,181,8.11
20.0,75.625,2019,181,7.78
20.0,76.25,2019,181,7.76
20.0,76.875,2019,181,8.2
20.0,77.5,2019,181,8.54
20.0,78.125,2019,181,8.0
20.0,78.75,2019,181,7.76
20.0,79.375,2019,181,7.3
20.0,80.0,2019,181,5.98
20.0,80.625,2019,181,4.92
20.5,73.125,2019,181,7.45
20.5,73.75,2019,181,8.37
20.5,74.375,2019,181,8.33
20.5,75.0,2019,181,7.54
20.5,75.625,2019,181,7.4
20.5,76.25,2019,181,7.65
20.5,76.875,2019,181,8.09
20.5,77.5,2019,181,8.29
20.5,78.125,2019,181,7.96
20.5,78.75,2019,181,7.92
20.5,79.375,2019,181,7.44
20.5,80.0,2019,181,6.5
20.5,80.625,2019,181,5.5
21.0,73.125,2019,181,6.59
21.0,73.75,2019,181,7.61
21.0,74.375,2019,181,7.97
21.0,75.0,2019,181,7.32
21.0,75.625,2019,181,7.18
21.0,76.25,2019,181,7.33
21.0,76.875,2019,181,7.49
21.0,77.5,2019,181,7.61
21.0,78.125,2019,181,7.44
21.0,78.75,2019,181,7.57
21.0,79.375,2019,181,7.14
21.0,80.0,2019,181,6.07
21.0,80.625,2019,181,4.71
21.5,73.125,2019,181,6.08
21.5,73.75,2019,181,6.64
21.5,74.375,2019,181,7.29
21.5,75.0,2019,181,7.06
21.5,75.625,2019,181,6.97
21.5,76.25,2019,181,6.9
21.5,76.875,2019,181,6.96
21.5,77.5,2019,181,7.18
21.5,78.125,2019,181,7.29
21.5,78.75,2019,181,7.19
21.5,79.375,2019,181,6.54
21.5,80.0,2019,181,5.45
21.5,80.625,2019,181,4.4
22.0,73.125,2019,181,6.15
22.0,73.75,2019,181,6.19
22.0,74.375,2019,181,6.68
22.0,75.0,2019,181,6.84
22.0,75.625,2019,181,6.76
22.0,76.25,2019,181,6.43
22.0,76.875,2019,181,6.28
22.0,77.5,2019,181,6.57
22.0,78.125,2019,181,7.09
22.0,78.75,2019,181,7.18
22.0,79.375,2019,181,6.66
22.0,80.0,2019,181,5.9
22.0,80.625,2019,181,5.3
20.0,73.125,2019,182,5.9
20.0,73.75,2019,182,6.66
20.0,74.375,2019,182,7.25
20.0,75.0,2019,182,7.53
20.0,75.625,2019,182,7.69
20.0,76.25,2019,182,7.68
20.0,76.875,2019,182,7.42
20.0,77.5,2019,182,7.0
20.0,78.125,2019,182,6.63
20.0,78.75,2019,182,6.41
20.0,79.375,2019,182,6.29
20.0,80.0,2019,182,5.28
20.0,80.625,2019,182,4.79
20.5,73.125,2019,182,5.55
20.5,73.75,2019,182,6.21
20.5,74.375,2019,182,6.92
20.5,75.0,2019,182,6.95
20.5,75.625,2019,182,6.96
20.5,76.25,2019,182,7.08
20.5,76.875,2019,182,6.93
20.5,77.5,2019,182,6.77
20.5,78.125,2019,182,6.54
20.5,78.75,2019,182,6.08
20.5,79.375,2019,182,5.7
20.5,80.0,2019,182,5.26
20.5,80.625,2019,182,5.33
21.0,73.125,2019,182,5.1
21.0,73.75,2019,182,5.79
21.0,74.375,2019,182,6.66
21.0,75.0,2019,182,6.39
21.0,75.625,2019,182,6.28
21.0,76.25,2019,182,6.32
21.0,76.875,2019,182,6.22
21.0,77.5,2019,182,6.29
21.0,78.125,2019,182,5.89
21.0,78.75,2019,182,5.34
21.0,79.375,2019,182,4.89
21.0,80.0,2019,182,4.78
21.0,80.625,2019,182,4.91
21.5,73.125,2019,182,5.13
21.5,73.75,2019,182,5.37
21.5,74.375,2019,182,5.96
21.5,75.0,2019,182,5.83
21.5,75.625,2019,182,5.85
21.5,76.25,2019,182,5.71
21.5,76.875,2019,182,5.58
21.5,77.5,2019,182,5.94
21.5,78.125,2019,182,5.7
21.5,78.75,2019,182,5.01
21.5,79.375,2019,182,4.56
21.5,80.0,2019,182,4.57
21.5,80.625,2019,182,4.48
22.0,73.125,2019,182,5.13
22.0,73.75,2019,182,5.38
22.0,74.375,2019,182,5.6
22.0,75.0,2019,182,5.65
22.0,75.625,2019,182,5.41
22.0,76.25,2019,182,5.18
22.0,76.875,2019,182,4.94
22.0,77.5,2019,182,5.18
22.0,78.125,2019,182,5.33
22.0,78.75,2019,182,5.76
22.0,79.375,2019,182,5.63
22.0,80.0,2019,182,5.23
22.0,80.625,2019,182,5.01
20.0,73.125,2019,183,5.65
20.0,73.75,2019,183,6.77
20.0,74.375,2019,183,6.58
20.0,75.0,2019,183,6.41
20.0,75.625,2019,183,6.86
20.0,76.25,2019,183,7.25
20.0,76.875,2019,183,7.91
20.0,77.5,2019,183,8.5
20.0,78.125,2019,183,7.87
20.0,78.75,2019,183,7.77
20.0,79.375,2019,183,7.87
20.0,80.0,2019,183,7.34
20.0,80.625,2019,183,6.57
20.5,73.125,2019,183,5.88
20.5,73.75,2019,183,6.36
20.5,74.375,2019,183,6.58
20.5,75.0,2019,183,6.31
20.5,75.625,2019,183,6.56
20.5,76.25,2019,183,6.99
20.5,76.875,2019,183,7.97
20.5,77.5,2019,183,8.6
20.5,78.125,2019,183,7.9
20.5,78.75,2019,183,7.9
20.5,79.375,2019,183,7.36
20.5,80.0,2019,183,7.19
20.5,80.625,2019,183,7.01
21.0,73.125,2019,183,5.47
21.0,73.75,2019,183,5.49
21.0,74.375,2019,183,6.75
21.0,75.0,2019,183,6.28
21.0,75.625,2019,183,6.44
21.0,76.25,2019,183,6.84
21.0,76.875,2019,183,7.83
21.0,77.5,2019,183,8.63
21.0,78.125,2019,183,7.59
21.0,78.75,2019,183,7.1
21.0,79.375,2019,183,6.09
21.0,80.0,2019,183,6.08
21.0,80.625,2019,183,6.55
21.5,73.125,2019,183,5.13
21.5,73.75,2019,183,5.63
21.5,74.375,2019,183,6.46
21.5,75.0,2019,183,6.09
21.5,75.625,2019,183,6.28
21.5,76.25,2019,183,6.55
21.5,76.875,2019,183,7.55
21.5,77.5,2019,183,8.85
21.5,78.125,2019,183,8.13
21.5,78.75,2019,183,6.64
21.5,79.375,2019,183,5.36
21.5,80.0,2019,183,5.59
21.5,80.625,2019,183,6.05
22.0,73.125,2019,183,5.19
22.0,73.75,2019,183,5.7
22.0,74.375,2019,183,6.11
22.0,75.0,2019,183,6.36
22.0,75.625,2019,183,6.48
22.0,76.25,2019,183,6.61
22.0,76.875,2019,183,7.13
22.0,77.5,2019,183,8.09
22.0,78.125,2019,183,8.19
22.0,78.75,2019,183,7.7
22.0,79.375,2019,183,7.02
22.0,80.0,2019,183,6.69
22.0,80.625,2019,183,7.09
20.0,73.125,2019,184,5.75
20.0,73.75,2019,184,8.23
20.0,74.375,2019,184,9.78
20.0,75.0,2019,184,9.68
20.0,75.625,2019,184,9.64
20.0,76.25,2019,184,9.62
20.0,76.875,2019,184,9.41
20.0,77.5,2019,184,9.48
20.0,78.125,2019,184,9.46
20.0,78.75,2019,184,9.24
20.0,79.375,2019,184,8.75
20.0,80.0,2019,184,7.17
20.0,80.625,2019,184,6.43
20.5,73.125,2019,184,6.39
20.5,73.75,2019,184,8.19
20.5,74.375,2019,184,9.25
20.5,75.0,2019,184,8.52
20.5,75.625,2019,184,8.24
20.5,76.25,2019,184,8.58
20.5,76.875,2019,184,8.95
20.5,77.5,2019,184,9.47
20.5,78.125,2019,184,9.52
20.5,78.75,2019,184,9.34
20.5,79.375,2019,184,8.83
20.5,80.0,2019,184,8.35
20.5,80.625,2019,184,8.54
21.0,73.125,2019,184,6.47
21.0,73.75,2019,184,7.85
21.0,74.375,2019,184,8.85
21.0,75.0,2019,184,7.99
21.0,75.625,2019,184,7.49
21.0,76.25,2019,184,7.73
21.0,76.875,2019,184,8.65
21.0,77.5,2019,184,9.46
21.0,78.125,2019,184,9.29
21.0,78.75,2019,184,8.9
21.0,79.375,2019,184,8.33
21.0,80.0,2019,184,8.4
21.0,80.625,2019,184,8.74
21.5,73.125,2019,184,6.26
21.5,73.75,2019,184,7.3
21.5,74.375,2019,184,8.3
21.5,75.0,2019,184,7.92
21.5,75.625,2019,184,7.27
21.5,76.25,2019,184,7.29
21.5,76.875,2019,184,8.38
21.5,77.5,2019,184,9.25
21.5,78.125,2019,184,9.07
21.5,78.75,2019,184,8.58
21.5,79.375,2019,184,7.62
21.5,80.0,2019,184,7.54
21.5,80.625,2019,184,7.87
22.0,73.125,2019,184,5.92
22.0,73.75,2019,184,6.99
22.0,74.375,2019,184,7.64
22.0,75.0,2019,184,7.67
22.0,75.625,2019,184,7.34
22.0,76.25,2019,184,7.04
22.0,76.875,2019,184,7.58
22.0,77.5,2019,184,8.38
22.0,78.125,2019,184,8.93
22.0,78.75,2019,184,8.9
22.0,79.375,2019,184,7.39
22.0,80.0,2019,184,6.41
22.0,80.625,2019,184,7.4
20.0,73.125,2019,185,8.17
20.0,73.75,2019,185,9.19
20.0,74.375,2019,185,10.46
20.0,75.0,2019,185,10.05
20.0,75.625,2019,185,9.47
20.0,76.25,2019,185,9.28
20.0,76.875,2019,185,9.35
20.0,77.5,2019,185,9.42
20.0,78.125,2019,185,9.06
20.0,78.75,2019,185,8.45
20.0,79.375,2019,185,7.54
20.0,80.0,2019,185,6.14
20.0,80.625,2019,185,6.13
20.5,73.125,2019,185,8.45
20.5,73.75,2019,185,8.75
20.5,74.375,2019,185,9.98
20.5,75.0,2019,185,9.61
20.5,75.625,2019,185,9.09
20.5,76.25,2019,185,8.88
20.5,76.875,2019,185,8.91
20.5,77.5,2019,185,9.03
20.5,78.125,2019,185,8.68
20.5,78.75,2019,185,8.35
20.5,79.375,2019,185,7.74
20.5,80.0,2019,185,7.39
20.5,80.625,2019,185,8.17
21.0,73.125,2019,185,8.16
21.0,73.75,2019,185,8.41
21.0,74.375,2019,185,9.4
21.0,75.0,2019,185,9.11
21.0,75.625,2019,185,8.95
21.0,76.25,2019,185,8.59
21.0,76.875,2019,185,8.71
21.0,77.5,2019,185,8.88
21.0,78.125,2019,185,8.37
21.0,78.75,2019,185,8.35
21.0,79.375,2019,185,8.33
21.0,80.0,2019,185,8.55
21.0,80.625,2019,185,9.23
21.5,73.125,2019,185,7.55
21.5,73.75,2019,185,8.19
21.5,74.375,2019,185,8.74
21.5,75.0,2019,185,8.64
21.5,75.625,2019,185,8.71
21.5,76.25,2019,185,8.72
21.5,76.875,2019,185,8.56
21.5,77.5,2019,185,8.82
21.5,78.125,2019,185,8.61
21.5,78.75,2019,185,8.62
21.5,79.375,2019,185,8.36
21.5,80.0,2019,185,8.52
21.5,80.625,2019,185,8.59
22.0,73.125,2019,185,6.67
22.0,73.75,2019,185,7.79
22.0,74.375,2019,185,8.4
22.0,75.0,2019,185,8.26
22.0,75.625,2019,185,8.27
22.0,76.25,2019,185,9.03
22.0,76.875,2019,185,8.82
22.0,77.5,2019,185,9.12
22.0,78.125,2019,185,8.93
22.0,78.75,2019,185,8.71
22.0,79.375,2019,185,7.56
22.0,80.0,2019,185,6.56
22.0,80.625,2019,185,6.76
20.0,73.125,2019,186,7.76
20.0,73.75,2019,186,9.69
20.0,74.375,2019,186,11.31
20.0,75.0,2019,186,11.31
20.0,75.625,2019,186,10.98
20.0,76.25,2019,186,10.25
20.0,76.875,2019,186,10.69
20.0,77.5,2019,186,11.39
20.0,78.125,2019,186,11.77
20.0,78.75,2019,186,11.17
20.0,79.375,2019,186,8.99
20.0,80.0,2019,186,6.97
20.0,80.625,2019,186,6.39
20.5,73.125,2019,186,8.38
20.5,73.75,2019,186,9.82
20.5,74.375,2019,186,11.11
20.5,75.0,2019,186,10.69
20.5,75.625,2019,186,10.23
20.5,76.25,2019,186,9.16
20.5,76.875,2019,186,9.28
20.5,77.5,2019,186,10.77
20.5,78.125,2019,186,12.25
20.5,78.75,2019,186,12.35
20.5,79.375,2019,186,10.39
20.5,80.0,2019,186,8.52
20.5,80.625,2019,186,8.46
21.0,73.125,2019,186,9.13
21.0,73.75,2019,186,9.91
21.0,74.375,2019,186,10.55
21.0,75.0,2019,186,9.83
21.0,75.625,2019,186,9.49
21.0,76.25,2019,186,8.21
21.0,76.875,2019,186,8.6
21.0,77.5,2019,186,10.67
21.0,78.125,2019,186,11.83
21.0,78.75,2019,186,12.94
21.0,79.375,2019,186,11.89
21.0,80.0,2019,186,9.88
21.0,80.625,2019,186,9.01
21.5,73.125,2019,186,8.63
21.5,73.75,2019,186,9.17
21.5,74.375,2019,186,9.42
21.5,75.0,2019,186,8.94
21.5,75.625,2019,186,8.63
21.5,76.25,2019,186,8.6
21.5,76.875,2019,186,9.14
21.5,77.5,2019,186,11.38
21.5,78.125,2019,186,11.29
21.5,78.75,2019,186,12.09
21.5,79.375,2019,186,10.63
21.5,80.0,2019,186,8.68
21.5,80.625,2019,186,8.08
22.0,73.125,2019,186,7.34
22.0,73.75,2019,186,8.07
22.0,74.375,2019,186,8.44
22.0,75.0,2019,186,8.34
22.0,75.625,2019,186,8.01
22.0,76.25,2019,186,9.58
22.0,76.875,2019,186,9.7
22.0,77.5,2019,186,11.05
22.0,78.125,2019,186,10.95
22.0,78.75,2019,186,9.46
22.0,79.375,2019,186,6.79
22.0,80.0,2019,186,6.84
22.0,80.625,2019,186,7.14
20.0,73.125,2019,187,9.3
20.0,73.75,2019,187,10.63
20.0,74.375,2019,187,11.44
20.0,75.0,2019,187,10.96
20.0,75.625,2019,187,10.83
20.0,76.25,2019,187,10.65
20.0,76.875,2019,187,10.45
20.0,77.5,2019,187,10.43
20.0,78.125,2019,187,10.18
20.0,78.75,2019,187,9.83
20.0,79.375,2019,187,8.97
20.0,80.0,2019,187,7.13
20.0,80.625,2019,187,7.24
20.5,73.125,2019,187,9.01
20.5,73.75,2019,187,9.91
20.5,74.375,2019,187,10.5
20.5,75.0,2019,187,9.88
20.5,75.625,2019,187,9.82
20.5,76.25,2019,187,9.88
20.5,76.875,2019,187,10.06
20.5,77.5,2019,187,10.49
20.5,78.125,2019,187,10.23
20.5,78.75,2019,187,9.6
20.5,79.375,2019,187,8.43
20.5,80.0,2019,187,7.69
20.5,80.625,2019,187,8.55
21.0,73.125,2019,187,8.03
21.0,73.75,2019,187,8.6
21.0,74.375,2019,187,9.19
21.0,75.0,2019,187,8.61
21.0,75.625,2019,187,8.88
21.0,76.25,2019,187,8.96
21.0,76.875,2019,187,9.72
21.0,77.5,2019,187,10.77
21.0,78.125,2019,187,10.41
21.0,78.75,2019,187,9.58
21.0,79.375,2019,187,8.15
21.0,80.0,2019,187,7.44
21.0,80.625,2019,187,8.19
21.5,73.125,2019,187,6.97
21.5,73.75,2019,187,7.48
21.5,74.375,2019,187,7.88
21.5,75.0,2019,187,7.38
21.5,75.625,2019,187,7.83
21.5,76.25,2019,187,8.07
21.5,76.875,2019,187,9.29
21.5,77.5,2019,187,11.06
21.5,78.125,2019,187,11.05
21.5,78.75,2019,187,10.22
21.5,79.375,2019,187,8.68
21.5,80.0,2019,187,7.61
21.5,80.625,2019,187,7.56
22.0,73.125,2019,187,6.45
22.0,73.75,2019,187,7.07
22.0,74.375,2019,187,7.32
22.0,75.0,2019,187,6.86
22.0,75.625,2019,187,7.23
22.0,76.25,2019,187,7.84
22.0,76.875,2019,187,9.1
22.0,77.5,2019,187,11.26
22.0,78.125,2019,187,11.5
22.0,78.75,2019,187,10.22
22.0,79.375,2019,187,9.59
22.0,80.0,2019,187,8.01
22.0,80.625,2019,187,7.89
20.0,73.125,2019,188,7.91
20.0,73.75,2019,188,9.41
20.0,74.375,2019,188,9.75
20.0,75.0,2019,188,9.67
20.0,75.625,2019,188,9.96
20.0,76.25,2019,188,10.31
20.0,76.875,2019,188,10.3
20.0,77.5,2019,188,9.9
20.0,78.125,2019,188,9.19
20.0,78.75,2019,188,9.09
20.0,79.375,2019,188,9.17
20.0,80.0,2019,188,8.24
20.0,80.625,2019,188,8.05
20.5,73.125,2019,188,8.13
20.5,73.75,2019,188,9.05
20.5,74.375,2019,188,9.97
20.5,75.0,2019,188,9.72
20.5,75.625,2019,188,9.83
20.5,76.25,2019,188,10.06
20.5,76.875,2019,188,10.06
20.5,77.5,2019,188,9.84
20.5,78.125,2019,188,9.05
20.5,78.75,2019,188,8.55
20.5,79.375,2019,188,8.79
20.5,80.0,2019,188,9.0
20.5,80.625,2019,188,9.48
21.0,73.125,2019,188,7.52
21.0,73.75,2019,188,8.48
21.0,74.375,2019,188,9.94
21.0,75.0,2019,188,9.63
21.0,75.625,2019,188,9.62
21.0,76.25,2019,188,9.58
21.0,76.875,2019,188,9.44
21.0,77.5,2019,188,9.36
21.0,78.125,2019,188,8.48
21.0,78.75,2019,188,7.94
21.0,79.375,2019,188,7.74
21.0,80.0,2019,188,8.2
21.0,80.625,2019,188,8.7
21.5,73.125,2019,188,7.34
21.5,73.75,2019,188,8.18
21.5,74.375,2019,188,8.96
21.5,75.0,2019,188,8.83
21.5,75.625,2019,188,8.98
21.5,76.25,2019,188,8.91
21.5,76.875,2019,188,8.72
21.5,77.5,2019,188,9.03
21.5,78.125,2019,188,8.49
21.5,78.75,2019,188,8.73
21.5,79.375,2019,188,8.74
21.5,80.0,2019,188,7.9
21.5,80.625,2019,188,7.71
22.0,73.125,2019,188,7.49
22.0,73.75,2019,188,7.66
22.0,74.375,2019,188,7.8
22.0,75.0,2019,188,7.87
22.0,75.625,2019,188,8.16
22.0,76.25,2019,188,8.21
22.0,76.875,2019,188,7.94
22.0,77.5,2019,188,8.04
22.0,78.125,2019,188,7.69
22.0,78.75,2019,188,7.48
22.0,79.375,2019,188,7.67
22.0,80.0,2019,188,7.78
22.0,80.625,2019,188,9.19
20.0,73.125,2019,189,7.9
20.0,73.75,2019,189,9.14
20.0,74.375,2019,189,10.1
20.0,75.0,2019,189,9.66
20.0,75.625,2019,189,9.43
20.0,76.25,2019,189,9.37
20.0,76.875,2019,189,9.16
20.0,77.5,2019,189,9.27
20.0,78.125,2019,189,9.14
20.0,78.75,2019,189,8.9
20.0,79.375,2019,189,8.2
20.0,80.0,2019,189,6.84
20.0,80.625,2019,189,6.44
20.5,73.125,2019,189,7.9
20.5,73.75,2019,189,8.61
20.5,74.375,2019,189,9.39
20.5,75.0,2019,189,8.67
20.5,75.625,2019,189,8.64
20.5,76.25,2019,189,9.1
20.5,76.875,2019,189,8.93
20.5,77.5,2019,189,8.86
20.5,78.125,2019,189,8.85
20.5,78.75,2019,189,8.6
20.5,79.375,2019,189,8.14
20.5,80.0,2019,189,7.44
20.5,80.625,2019,189,7.48
21.0,73.125,2019,189,7.75
21.0,73.75,2019,189,8.28
21.0,74.375,2019,189,8.65
21.0,75.0,2019,189,8.01
21.0,75.625,2019,189,8.16
21.0,76.25,2019,189,8.82
21.0,76.875,2019,189,8.59
21.0,77.5,2019,189,8.44
21.0,78.125,2019,189,8.35
21.0,78.75,2019,189,7.87
21.0,79.375,2019,189,7.54
21.0,80.0,2019,189,7.27
21.0,80.625,2019,189,7.45
21.5,73.125,2019,189,7.58
21.5,73.75,2019,189,7.87
21.5,74.375,2019,189,8.05
21.5,75.0,2019,189,7.91
21.5,75.625,2019,189,8.06
21.5,76.25,2019,189,8.27
21.5,76.875,2019,189,8.04
21.5,77.5,2019,189,8.55
21.5,78.125,2019,189,8.2
21.5,78.75,2019,189,7.24
21.5,79.375,2019,189,7.08
21.5,80.0,2019,189,6.87
21.5,80.625,2019,189,6.94
22.0,73.125,2019,189,6.97
22.0,73.75,2019,189,7.41
22.0,74.375,2019,189,8.06
22.0,75.0,2019,189,8.28
22.0,75.625,2019,189,8.27
22.0,76.25,2019,189,7.99
22.0,76.875,2019,189,7.82
22.0,77.5,2019,189,8.84
22.0,78.125,2019,189,8.49
22.0,78.75,2019,189,6.96
22.0,79.375,2019,189,6.95
22.0,80.0,2019,189,6.93
22.0,80.625,2019,189,7.51
20.0,73.125,2019,190,7.36
20.0,73.75,2019,190,8.08
20.0,74.375,2019,190,8.88
20.0,75.0,2019,190,8.67
20.0,75.625,2019,190,8.42
20.0,76.25,2019,190,8.28
20.0,76.875,2019,190,8.18
20.0,77.5,2019,190,8.05
20.0,78.125,2019,190,7.71
20.0,78.75,2019,190,7.22
20.0,79.375,2019,190,6.87
20.0,80.0,2019,190,5.75
20.0,80.625,2019,190,5.42
20.5,73.125,2019,190,7.35
20.5,73.75,2019,190,8.07
20.5,74.375,2019,190,8.85
20.5,75.0,2019,190,8.26
20.5,75.625,2019,190,7.84
20.5,76.25,2019,190,7.71
20.5,76.875,2019,190,7.44
20.5,77.5,2019,190,7.25
20.5,78.125,2019,190,7.03
20.5,78.75,2019,190,6.87
20.5,79.375,2019,190,6.49
20.5,80.0,2019,190,6.28
20.5,80.625,2019,190,6.81
21.0,73.125,2019,190,7.14
21.0,73.75,2019,190,7.67
21.0,74.375,2019,190,8.31
21.0,75.0,2019,190,7.53
21.0,75.625,2019,190,7.1
21.0,76.25,2019,190,6.95
21.0,76.875,2019,190,6.78
21.0,77.5,2019,190,6.93
21.0,78.125,2019,190,6.93
